,sales,date,region
35731,2065.0,2021-08-05,west
35732,4145.85,2021-08-05,north
35733,4765.2300000000005,2021-08-05,south
35734,4905.09,2021-08-05,east
35735,4115.88,2021-08-05,west
35736,1035.0,2021-08-05,north
35737,1027.5,2021-08-05,south
35738,1160.0,2021-08-05,east
35739,1162.5,2021-08-05,west
35740,1314.0,2021-08-05,north
35741,1422.0,2021-08-05,south
35742,1371.0,2021-08-05,east
35743,1329.0,2021-08-05,west
35744,616.25,2021-08-05,north
35745,530.0,2021-08-05,south
35746,538.75,2021-08-05,east
35747,518.75,2021-08-05,west
35748,2215.56,2021-08-05,north
35749,2425.1400000000003,2021-08-05,south
35750,2120.75,2021-08-05,east
35751,2300.39,2021-08-05,west
35752,797.99,2021-08-05,north
35753,923.36,2021-08-05,south
35754,809.93,2021-08-05,east
35755,949.23,2021-08-05,west
35756,2060.0,2021-08-06,north
35757,2050.0,2021-08-06,south
35758,2470.0,2021-08-06,east
35759,2295.0,2021-08-06,west
35760,4925.07,2021-08-06,north
35761,4715.28,2021-08-06,south
35762,4685.31,2021-08-06,east
35763,4215.78,2021-08-06,west
35764,1102.5,2021-08-06,north
35765,1015.0,2021-08-06,south
35766,1007.5,2021-08-06,east
35767,1110.0,2021-08-06,west
35768,1455.0,2021-08-06,north
35769,1287.0,2021-08-06,south
35770,1350.0,2021-08-06,east
35771,1350.0,2021-08-06,west
35772,512.5,2021-08-06,north
35773,506.25,2021-08-06,south
35774,605.0,2021-08-06,east
35775,590.0,2021-08-06,west
35776,2370.25,2021-08-06,north
35777,2190.61,2021-08-06,south
35778,2320.35,2021-08-06,east
35779,2085.82,2021-08-06,west
35780,933.31,2021-08-06,north
35781,933.31,2021-08-06,south
35782,905.45,2021-08-06,east
35783,815.9,2021-08-06,west
35784,2230.0,2021-08-07,north
35785,2030.0,2021-08-07,south
35786,2310.0,2021-08-07,east
35787,2415.0,2021-08-07,west
35788,4475.52,2021-08-07,north
35789,4215.78,2021-08-07,south
35790,4565.43,2021-08-07,east
35791,4465.53,2021-08-07,west
35792,1235.0,2021-08-07,north
35793,1137.5,2021-08-07,south
35794,1162.5,2021-08-07,east
35795,1220.0,2021-08-07,west
35796,1209.0,2021-08-07,north
35797,1278.0,2021-08-07,south
35798,1236.0,2021-08-07,east
35799,1200.0,2021-08-07,west
35800,530.0,2021-08-07,north
35801,610.0,2021-08-07,south
35802,615.0,2021-08-07,east
35803,557.5,2021-08-07,west
35804,2360.27,2021-08-07,north
35805,2325.34,2021-08-07,south
35806,2465.06,2021-08-07,east
35807,2335.32,2021-08-07,west
35808,855.7,2021-08-07,north
35809,961.17,2021-08-07,south
35810,937.29,2021-08-07,east
35811,987.04,2021-08-07,west
35812,2480.0,2021-08-08,north
35813,2230.0,2021-08-08,south
35814,2360.0,2021-08-08,east
35815,2400.0,2021-08-08,west
35816,4665.33,2021-08-08,north
35817,4615.38,2021-08-08,south
35818,4385.61,2021-08-08,east
35819,4605.39,2021-08-08,west
35820,1215.0,2021-08-08,north
35821,1112.5,2021-08-08,south
35822,1072.5,2021-08-08,east
35823,1250.0,2021-08-08,west
35824,1218.0,2021-08-08,north
35825,1452.0,2021-08-08,south
35826,1266.0,2021-08-08,east
35827,1413.0,2021-08-08,west
35828,577.5,2021-08-08,north
35829,611.25,2021-08-08,south
35830,618.75,2021-08-08,east
35831,611.25,2021-08-08,west
35832,2260.4700000000003,2021-08-08,north
35833,2390.21,2021-08-08,south
35834,2195.6,2021-08-08,east
35835,2025.94,2021-08-08,west
35836,977.09,2021-08-08,north
35837,921.37,2021-08-08,south
35838,957.1899999999999,2021-08-08,east
35839,897.49,2021-08-08,west
35840,2165.0,2021-08-09,north
35841,2385.0,2021-08-09,south
35842,2240.0,2021-08-09,east
35843,2060.0,2021-08-09,west
35844,4085.9100000000003,2021-08-09,north
35845,4305.6900000000005,2021-08-09,south
35846,4575.42,2021-08-09,east
35847,4325.67,2021-08-09,west
35848,1050.0,2021-08-09,north
35849,1222.5,2021-08-09,south
35850,1060.0,2021-08-09,east
35851,1035.0,2021-08-09,west
35852,1395.0,2021-08-09,north
35853,1239.0,2021-08-09,south
35854,1371.0,2021-08-09,east
35855,1326.0,2021-08-09,west
35856,536.25,2021-08-09,north
35857,595.0,2021-08-09,south
35858,596.25,2021-08-09,east
35859,518.75,2021-08-09,west
35860,2215.56,2021-08-09,north
35861,2085.82,2021-08-09,south
35862,2270.4500000000003,2021-08-09,east
35863,2350.29,2021-08-09,west
35864,841.77,2021-08-09,north
35865,881.57,2021-08-09,south
35866,807.9399999999999,2021-08-09,east
35867,841.77,2021-08-09,west
35868,2295.0,2021-08-10,north
35869,2180.0,2021-08-10,south
35870,2075.0,2021-08-10,east
35871,2375.0,2021-08-10,west
35872,4975.02,2021-08-10,north
35873,4005.9900000000002,2021-08-10,south
35874,4385.61,2021-08-10,east
35875,4275.72,2021-08-10,west
35876,1107.5,2021-08-10,north
35877,1205.0,2021-08-10,south
35878,1245.0,2021-08-10,east
35879,1182.5,2021-08-10,west
35880,1419.0,2021-08-10,north
35881,1239.0,2021-08-10,south
35882,1218.0,2021-08-10,east
35883,1215.0,2021-08-10,west
35884,513.75,2021-08-10,north
35885,573.75,2021-08-10,south
35886,593.75,2021-08-10,east
35887,571.25,2021-08-10,west
35888,2070.85,2021-08-10,north
35889,2300.39,2021-08-10,south
35890,2460.07,2021-08-10,east
35891,2340.31,2021-08-10,west
35892,967.14,2021-08-10,north
35893,909.43,2021-08-10,south
35894,803.96,2021-08-10,east
35895,957.1899999999999,2021-08-10,west
35896,2250.0,2021-08-11,north
35897,2250.0,2021-08-11,south
35898,2345.0,2021-08-11,east
35899,2080.0,2021-08-11,west
35900,4965.03,2021-08-11,north
35901,4175.82,2021-08-11,south
35902,4425.57,2021-08-11,east
35903,4485.51,2021-08-11,west
35904,1112.5,2021-08-11,north
35905,1055.0,2021-08-11,south
35906,1135.0,2021-08-11,east
35907,1147.5,2021-08-11,west
35908,1323.0,2021-08-11,north
35909,1440.0,2021-08-11,south
35910,1464.0,2021-08-11,east
35911,1263.0,2021-08-11,west
35912,555.0,2021-08-11,north
35913,540.0,2021-08-11,south
35914,570.0,2021-08-11,east
35915,550.0,2021-08-11,west
35916,2290.4100000000003,2021-08-11,north
35917,2140.71,2021-08-11,south
35918,2305.38,2021-08-11,east
35919,2435.12,2021-08-11,west
35920,929.33,2021-08-11,north
35921,841.77,2021-08-11,south
35922,881.57,2021-08-11,east
35923,901.47,2021-08-11,west
35924,2495.0,2021-08-12,north
35925,2100.0,2021-08-12,south
35926,2430.0,2021-08-12,east
35927,2070.0,2021-08-12,west
35928,4255.74,2021-08-12,north
35929,4785.21,2021-08-12,south
35930,4425.57,2021-08-12,east
35931,4495.5,2021-08-12,west
35932,1087.5,2021-08-12,north
35933,1170.0,2021-08-12,south
35934,1140.0,2021-08-12,east
35935,1137.5,2021-08-12,west
35936,1407.0,2021-08-12,north
35937,1452.0,2021-08-12,south
35938,1407.0,2021-08-12,east
35939,1431.0,2021-08-12,west
35940,612.5,2021-08-12,north
35941,577.5,2021-08-12,south
35942,535.0,2021-08-12,east
35943,503.75,2021-08-12,west
35944,2095.8,2021-08-12,north
35945,2175.64,2021-08-12,south
35946,2230.53,2021-08-12,east
35947,2435.12,2021-08-12,west
35948,967.14,2021-08-12,north
35949,973.11,2021-08-12,south
35950,885.55,2021-08-12,east
35951,987.04,2021-08-12,west
35952,2285.0,2021-08-13,north
35953,2235.0,2021-08-13,south
35954,2480.0,2021-08-13,east
35955,2425.0,2021-08-13,west
35956,4065.9300000000003,2021-08-13,north
35957,4195.8,2021-08-13,south
35958,4955.04,2021-08-13,east
35959,4475.52,2021-08-13,west
35960,1235.0,2021-08-13,north
35961,1060.0,2021-08-13,south
35962,1082.5,2021-08-13,east
35963,1220.0,2021-08-13,west
35964,1443.0,2021-08-13,north
35965,1272.0,2021-08-13,south
35966,1374.0,2021-08-13,east
35967,1392.0,2021-08-13,west
35968,591.25,2021-08-13,north
35969,615.0,2021-08-13,south
35970,623.75,2021-08-13,east
35971,581.25,2021-08-13,west
35972,2360.27,2021-08-13,north
35973,2420.15,2021-08-13,south
35974,2255.48,2021-08-13,east
35975,2300.39,2021-08-13,west
35976,933.31,2021-08-13,north
35977,825.85,2021-08-13,south
35978,933.31,2021-08-13,east
35979,877.59,2021-08-13,west
35980,2095.0,2021-08-14,north
35981,2135.0,2021-08-14,south
35982,2330.0,2021-08-14,east
35983,2020.0,2021-08-14,west
35984,4915.08,2021-08-14,north
35985,4065.9300000000003,2021-08-14,south
35986,4485.51,2021-08-14,east
35987,4375.62,2021-08-14,west
35988,1072.5,2021-08-14,north
35989,1145.0,2021-08-14,south
35990,1090.0,2021-08-14,east
35991,1210.0,2021-08-14,west
35992,1407.0,2021-08-14,north
35993,1380.0,2021-08-14,south
35994,1440.0,2021-08-14,east
35995,1497.0,2021-08-14,west
35996,572.5,2021-08-14,north
35997,576.25,2021-08-14,south
35998,572.5,2021-08-14,east
35999,515.0,2021-08-14,west
36000,2385.2200000000003,2021-08-14,north
36001,2435.12,2021-08-14,south
36002,2255.48,2021-08-14,east
36003,2305.38,2021-08-14,west
36004,989.03,2021-08-14,north
36005,967.14,2021-08-14,south
36006,919.38,2021-08-14,east
36007,975.1,2021-08-14,west
36008,2060.0,2021-08-15,north
36009,2140.0,2021-08-15,south
36010,2470.0,2021-08-15,east
36011,2485.0,2021-08-15,west
36012,4835.16,2021-08-15,north
36013,4875.12,2021-08-15,south
36014,4215.78,2021-08-15,east
36015,4305.6900000000005,2021-08-15,west
36016,1160.0,2021-08-15,north
36017,1002.5,2021-08-15,south
36018,1100.0,2021-08-15,east
36019,1185.0,2021-08-15,west
36020,1443.0,2021-08-15,north
36021,1410.0,2021-08-15,south
36022,1215.0,2021-08-15,east
36023,1395.0,2021-08-15,west
36024,601.25,2021-08-15,north
36025,522.5,2021-08-15,south
36026,542.5,2021-08-15,east
36027,593.75,2021-08-15,west
36028,2180.63,2021-08-15,north
36029,2180.63,2021-08-15,south
36030,2100.79,2021-08-15,east
36031,2215.56,2021-08-15,west
36032,817.89,2021-08-15,north
36033,913.41,2021-08-15,south
36034,901.47,2021-08-15,east
36035,929.33,2021-08-15,west
36036,2040.0,2021-08-16,north
36037,2155.0,2021-08-16,south
36038,2120.0,2021-08-16,east
36039,2135.0,2021-08-16,west
36040,4005.9900000000002,2021-08-16,north
36041,4505.49,2021-08-16,south
36042,4165.83,2021-08-16,east
36043,4525.47,2021-08-16,west
36044,1167.5,2021-08-16,north
36045,1045.0,2021-08-16,south
36046,1022.5,2021-08-16,east
36047,1072.5,2021-08-16,west
36048,1359.0,2021-08-16,north
36049,1458.0,2021-08-16,south
36050,1320.0,2021-08-16,east
36051,1275.0,2021-08-16,west
36052,565.0,2021-08-16,north
36053,595.0,2021-08-16,south
36054,516.25,2021-08-16,east
36055,555.0,2021-08-16,west
36056,2225.54,2021-08-16,north
36057,2410.17,2021-08-16,south
36058,2225.54,2021-08-16,east
36059,2235.52,2021-08-16,west
36060,953.21,2021-08-16,north
36061,859.68,2021-08-16,south
36062,949.23,2021-08-16,east
36063,921.37,2021-08-16,west
36064,2395.0,2021-08-17,north
36065,2475.0,2021-08-17,south
36066,2360.0,2021-08-17,east
36067,2175.0,2021-08-17,west
36068,4925.07,2021-08-17,north
36069,4205.79,2021-08-17,south
36070,4035.96,2021-08-17,east
36071,4135.86,2021-08-17,west
36072,1220.0,2021-08-17,north
36073,1240.0,2021-08-17,south
36074,1030.0,2021-08-17,east
36075,1187.5,2021-08-17,west
36076,1206.0,2021-08-17,north
36077,1350.0,2021-08-17,south
36078,1203.0,2021-08-17,east
36079,1326.0,2021-08-17,west
36080,566.25,2021-08-17,north
36081,520.0,2021-08-17,south
36082,512.5,2021-08-17,east
36083,565.0,2021-08-17,west
36084,2145.7000000000003,2021-08-17,north
36085,2090.81,2021-08-17,south
36086,2040.91,2021-08-17,east
36087,2205.58,2021-08-17,west
36088,813.91,2021-08-17,north
36089,827.84,2021-08-17,south
36090,811.92,2021-08-17,east
36091,993.01,2021-08-17,west
36092,2490.0,2021-08-18,north
36093,2075.0,2021-08-18,south
36094,2325.0,2021-08-18,east
36095,2445.0,2021-08-18,west
36096,4265.7300000000005,2021-08-18,north
36097,4115.88,2021-08-18,south
36098,4275.72,2021-08-18,east
36099,4585.41,2021-08-18,west
36100,1025.0,2021-08-18,north
36101,1017.5,2021-08-18,south
36102,1242.5,2021-08-18,east
36103,1017.5,2021-08-18,west
36104,1419.0,2021-08-18,north
36105,1257.0,2021-08-18,south
36106,1338.0,2021-08-18,east
36107,1338.0,2021-08-18,west
36108,525.0,2021-08-18,north
36109,541.25,2021-08-18,south
36110,617.5,2021-08-18,east
36111,541.25,2021-08-18,west
36112,2120.75,2021-08-18,north
36113,2230.53,2021-08-18,south
36114,2225.54,2021-08-18,east
36115,2220.55,2021-08-18,west
36116,955.2,2021-08-18,north
36117,965.15,2021-08-18,south
36118,993.01,2021-08-18,east
36119,897.49,2021-08-18,west
36120,2080.0,2021-08-19,north
36121,2370.0,2021-08-19,south
36122,2225.0,2021-08-19,east
36123,2495.0,2021-08-19,west
36124,4215.78,2021-08-19,north
36125,4255.74,2021-08-19,south
36126,4915.08,2021-08-19,east
36127,4225.77,2021-08-19,west
36128,1112.5,2021-08-19,north
36129,1095.0,2021-08-19,south
36130,1180.0,2021-08-19,east
36131,1195.0,2021-08-19,west
36132,1458.0,2021-08-19,north
36133,1308.0,2021-08-19,south
36134,1200.0,2021-08-19,east
36135,1386.0,2021-08-19,west
36136,532.5,2021-08-19,north
36137,608.75,2021-08-19,south
36138,518.75,2021-08-19,east
36139,610.0,2021-08-19,west
36140,2045.9,2021-08-19,north
36141,2135.7200000000003,2021-08-19,south
36142,2105.78,2021-08-19,east
36143,2070.85,2021-08-19,west
36144,897.49,2021-08-19,north
36145,801.97,2021-08-19,south
36146,965.15,2021-08-19,east
36147,929.33,2021-08-19,west
36148,2160.0,2021-08-20,north
36149,2195.0,2021-08-20,south
36150,2315.0,2021-08-20,east
36151,2170.0,2021-08-20,west
36152,4845.150000000001,2021-08-20,north
36153,4855.14,2021-08-20,south
36154,4785.21,2021-08-20,east
36155,4955.04,2021-08-20,west
36156,1162.5,2021-08-20,north
36157,1222.5,2021-08-20,south
36158,1042.5,2021-08-20,east
36159,1092.5,2021-08-20,west
36160,1326.0,2021-08-20,north
36161,1326.0,2021-08-20,south
36162,1419.0,2021-08-20,east
36163,1407.0,2021-08-20,west
36164,575.0,2021-08-20,north
36165,530.0,2021-08-20,south
36166,511.25,2021-08-20,east
36167,591.25,2021-08-20,west
36168,2190.61,2021-08-20,north
36169,2015.96,2021-08-20,south
36170,2395.2000000000003,2021-08-20,east
36171,2355.28,2021-08-20,west
36172,959.18,2021-08-20,north
36173,939.28,2021-08-20,south
36174,941.27,2021-08-20,east
36175,881.57,2021-08-20,west
36176,2230.0,2021-08-21,north
36177,2095.0,2021-08-21,south
36178,2050.0,2021-08-21,east
36179,2490.0,2021-08-21,west
36180,4035.96,2021-08-21,north
36181,4735.26,2021-08-21,south
36182,4315.68,2021-08-21,east
36183,4835.16,2021-08-21,west
36184,1235.0,2021-08-21,north
36185,1030.0,2021-08-21,south
36186,1027.5,2021-08-21,east
36187,1172.5,2021-08-21,west
36188,1494.0,2021-08-21,north
36189,1281.0,2021-08-21,south
36190,1416.0,2021-08-21,east
36191,1410.0,2021-08-21,west
36192,588.75,2021-08-21,north
36193,598.75,2021-08-21,south
36194,530.0,2021-08-21,east
36195,557.5,2021-08-21,west
36196,2335.32,2021-08-21,north
36197,2180.63,2021-08-21,south
36198,2460.07,2021-08-21,east
36199,2355.28,2021-08-21,west
36200,821.87,2021-08-21,north
36201,977.09,2021-08-21,south
36202,851.72,2021-08-21,east
36203,915.4,2021-08-21,west
36204,2095.0,2021-08-22,north
36205,2180.0,2021-08-22,south
36206,2075.0,2021-08-22,east
36207,2475.0,2021-08-22,west
36208,4395.6,2021-08-22,north
36209,4295.7,2021-08-22,south
36210,4635.36,2021-08-22,east
36211,4845.150000000001,2021-08-22,west
36212,1145.0,2021-08-22,north
36213,1212.5,2021-08-22,south
36214,1010.0,2021-08-22,east
36215,1177.5,2021-08-22,west
36216,1353.0,2021-08-22,north
36217,1413.0,2021-08-22,south
36218,1350.0,2021-08-22,east
36219,1365.0,2021-08-22,west
36220,566.25,2021-08-22,north
36221,510.0,2021-08-22,south
36222,572.5,2021-08-22,east
36223,563.75,2021-08-22,west
36224,2190.61,2021-08-22,north
36225,2050.89,2021-08-22,south
36226,2485.02,2021-08-22,east
36227,2145.7000000000003,2021-08-22,west
36228,833.81,2021-08-22,north
36229,841.77,2021-08-22,south
36230,853.71,2021-08-22,east
36231,873.61,2021-08-22,west
36232,2020.0,2021-08-23,north
36233,2000.0,2021-08-23,south
36234,2210.0,2021-08-23,east
36235,2155.0,2021-08-23,west
36236,4765.2300000000005,2021-08-23,north
36237,4595.400000000001,2021-08-23,south
36238,4125.87,2021-08-23,east
36239,4395.6,2021-08-23,west
36240,1245.0,2021-08-23,north
36241,1057.5,2021-08-23,south
36242,1242.5,2021-08-23,east
36243,1205.0,2021-08-23,west
36244,1287.0,2021-08-23,north
36245,1449.0,2021-08-23,south
36246,1344.0,2021-08-23,east
36247,1233.0,2021-08-23,west
36248,512.5,2021-08-23,north
36249,551.25,2021-08-23,south
36250,601.25,2021-08-23,east
36251,585.0,2021-08-23,west
36252,2255.48,2021-08-23,north
36253,2150.69,2021-08-23,south
36254,2225.54,2021-08-23,east
36255,2335.32,2021-08-23,west
36256,923.36,2021-08-23,north
36257,911.42,2021-08-23,south
36258,949.23,2021-08-23,east
36259,951.22,2021-08-23,west
36260,2215.0,2021-08-24,north
36261,2475.0,2021-08-24,south
36262,2265.0,2021-08-24,east
36263,2030.0,2021-08-24,west
36264,4335.66,2021-08-24,north
36265,4035.96,2021-08-24,south
36266,4385.61,2021-08-24,east
36267,4625.37,2021-08-24,west
36268,1192.5,2021-08-24,north
36269,1022.5,2021-08-24,south
36270,1010.0,2021-08-24,east
36271,1207.5,2021-08-24,west
36272,1293.0,2021-08-24,north
36273,1380.0,2021-08-24,south
36274,1239.0,2021-08-24,east
36275,1281.0,2021-08-24,west
36276,612.5,2021-08-24,north
36277,512.5,2021-08-24,south
36278,551.25,2021-08-24,east
36279,607.5,2021-08-24,west
36280,2165.6600000000003,2021-08-24,north
36281,2490.01,2021-08-24,south
36282,2070.85,2021-08-24,east
36283,2065.86,2021-08-24,west
36284,911.42,2021-08-24,north
36285,959.18,2021-08-24,south
36286,909.43,2021-08-24,east
36287,863.66,2021-08-24,west
36288,2020.0,2021-08-25,north
36289,2240.0,2021-08-25,south
36290,2000.0,2021-08-25,east
36291,2150.0,2021-08-25,west
36292,4525.47,2021-08-25,north
36293,4065.9300000000003,2021-08-25,south
36294,4765.2300000000005,2021-08-25,east
36295,4025.9700000000003,2021-08-25,west
36296,1100.0,2021-08-25,north
36297,1072.5,2021-08-25,south
36298,1087.5,2021-08-25,east
36299,1180.0,2021-08-25,west
36300,1224.0,2021-08-25,north
36301,1467.0,2021-08-25,south
36302,1221.0,2021-08-25,east
36303,1266.0,2021-08-25,west
36304,578.75,2021-08-25,north
36305,540.0,2021-08-25,south
36306,583.75,2021-08-25,east
36307,587.5,2021-08-25,west
36308,2190.61,2021-08-25,north
36309,2400.19,2021-08-25,south
36310,2295.4,2021-08-25,east
36311,2015.96,2021-08-25,west
36312,869.63,2021-08-25,north
36313,955.2,2021-08-25,south
36314,921.37,2021-08-25,east
36315,905.45,2021-08-25,west
36316,2370.0,2021-08-26,north
36317,2180.0,2021-08-26,south
36318,2470.0,2021-08-26,east
36319,2150.0,2021-08-26,west
36320,4505.49,2021-08-26,north
36321,4005.9900000000002,2021-08-26,south
36322,4265.7300000000005,2021-08-26,east
36323,4025.9700000000003,2021-08-26,west
36324,1227.5,2021-08-26,north
36325,1185.0,2021-08-26,south
36326,1100.0,2021-08-26,east
36327,1075.0,2021-08-26,west
36328,1350.0,2021-08-26,north
36329,1431.0,2021-08-26,south
36330,1233.0,2021-08-26,east
36331,1398.0,2021-08-26,west
36332,555.0,2021-08-26,north
36333,580.0,2021-08-26,south
36334,507.5,2021-08-26,east
36335,605.0,2021-08-26,west
36336,2365.26,2021-08-26,north
36337,2015.96,2021-08-26,south
36338,2010.97,2021-08-26,east
36339,2010.97,2021-08-26,west
36340,975.1,2021-08-26,north
36341,847.74,2021-08-26,south
36342,945.25,2021-08-26,east
36343,835.8,2021-08-26,west
36344,2170.0,2021-08-27,north
36345,2260.0,2021-08-27,south
36346,2140.0,2021-08-27,east
36347,2045.0,2021-08-27,west
36348,4335.66,2021-08-27,north
36349,4835.16,2021-08-27,south
36350,4345.650000000001,2021-08-27,east
36351,4195.8,2021-08-27,west
36352,1037.5,2021-08-27,north
36353,1017.5,2021-08-27,south
36354,1025.0,2021-08-27,east
36355,1050.0,2021-08-27,west
36356,1356.0,2021-08-27,north
36357,1296.0,2021-08-27,south
36358,1341.0,2021-08-27,east
36359,1404.0,2021-08-27,west
36360,541.25,2021-08-27,north
36361,520.0,2021-08-27,south
36362,527.5,2021-08-27,east
36363,551.25,2021-08-27,west
36364,2210.57,2021-08-27,north
36365,2385.2200000000003,2021-08-27,south
36366,2495.0,2021-08-27,east
36367,2405.1800000000003,2021-08-27,west
36368,975.1,2021-08-27,north
36369,897.49,2021-08-27,south
36370,855.7,2021-08-27,east
36371,945.25,2021-08-27,west
36372,2490.0,2021-08-28,north
36373,2320.0,2021-08-28,south
36374,2230.0,2021-08-28,east
36375,2440.0,2021-08-28,west
36376,4965.03,2021-08-28,north
36377,4425.57,2021-08-28,south
36378,4725.27,2021-08-28,east
36379,4495.5,2021-08-28,west
36380,1062.5,2021-08-28,north
36381,1192.5,2021-08-28,south
36382,1142.5,2021-08-28,east
36383,1122.5,2021-08-28,west
36384,1383.0,2021-08-28,north
36385,1482.0,2021-08-28,south
36386,1245.0,2021-08-28,east
36387,1416.0,2021-08-28,west
36388,625.0,2021-08-28,north
36389,605.0,2021-08-28,south
36390,563.75,2021-08-28,east
36391,587.5,2021-08-28,west
36392,2125.7400000000002,2021-08-28,north
36393,2430.13,2021-08-28,south
36394,2075.84,2021-08-28,east
36395,2135.7200000000003,2021-08-28,west
36396,845.75,2021-08-28,north
36397,951.22,2021-08-28,south
36398,797.99,2021-08-28,east
36399,915.4,2021-08-28,west
36400,2185.0,2021-08-29,north
36401,2350.0,2021-08-29,south
36402,2445.0,2021-08-29,east
36403,2365.0,2021-08-29,west
36404,4265.7300000000005,2021-08-29,north
36405,4225.77,2021-08-29,south
36406,4615.38,2021-08-29,east
36407,4275.72,2021-08-29,west
36408,1210.0,2021-08-29,north
36409,1157.5,2021-08-29,south
36410,1102.5,2021-08-29,east
36411,1092.5,2021-08-29,west
36412,1467.0,2021-08-29,north
36413,1338.0,2021-08-29,south
36414,1290.0,2021-08-29,east
36415,1239.0,2021-08-29,west
36416,562.5,2021-08-29,north
36417,598.75,2021-08-29,south
36418,540.0,2021-08-29,east
36419,502.5,2021-08-29,west
36420,2385.2200000000003,2021-08-29,north
36421,2290.4100000000003,2021-08-29,south
36422,2445.1,2021-08-29,east
36423,2100.79,2021-08-29,west
36424,857.6899999999999,2021-08-29,north
36425,959.18,2021-08-29,south
36426,831.82,2021-08-29,east
36427,797.99,2021-08-29,west
36428,2065.0,2021-08-30,north
36429,2015.0,2021-08-30,south
36430,2160.0,2021-08-30,east
36431,2300.0,2021-08-30,west
36432,4145.85,2021-08-30,north
36433,4675.32,2021-08-30,south
36434,4285.71,2021-08-30,east
36435,4985.01,2021-08-30,west
36436,1135.0,2021-08-30,north
36437,1027.5,2021-08-30,south
36438,1022.5,2021-08-30,east
36439,1237.5,2021-08-30,west
36440,1230.0,2021-08-30,north
36441,1323.0,2021-08-30,south
36442,1305.0,2021-08-30,east
36443,1398.0,2021-08-30,west
36444,606.25,2021-08-30,north
36445,580.0,2021-08-30,south
36446,500.0,2021-08-30,east
36447,550.0,2021-08-30,west
36448,2355.28,2021-08-30,north
36449,2050.89,2021-08-30,south
36450,2445.1,2021-08-30,east
36451,2160.67,2021-08-30,west
36452,925.35,2021-08-30,north
36453,847.74,2021-08-30,south
36454,963.16,2021-08-30,east
36455,979.08,2021-08-30,west
36456,2045.0,2021-08-31,north
36457,2440.0,2021-08-31,south
36458,2165.0,2021-08-31,east
36459,2180.0,2021-08-31,west
36460,4685.31,2021-08-31,north
36461,4965.03,2021-08-31,south
36462,4985.01,2021-08-31,east
36463,4525.47,2021-08-31,west
36464,1030.0,2021-08-31,north
36465,1197.5,2021-08-31,south
36466,1212.5,2021-08-31,east
36467,1235.0,2021-08-31,west
36468,1386.0,2021-08-31,north
36469,1287.0,2021-08-31,south
36470,1416.0,2021-08-31,east
36471,1278.0,2021-08-31,west
36472,550.0,2021-08-31,north
36473,560.0,2021-08-31,south
36474,506.25,2021-08-31,east
36475,621.25,2021-08-31,west
36476,2390.21,2021-08-31,north
36477,2460.07,2021-08-31,south
36478,2340.31,2021-08-31,east
36479,2180.63,2021-08-31,west
36480,929.33,2021-08-31,north
36481,995.0,2021-08-31,south
36482,917.39,2021-08-31,east
36483,891.52,2021-08-31,west
36484,2330.0,2021-09-01,north
36485,2240.0,2021-09-01,south
36486,2120.0,2021-09-01,east
36487,2495.0,2021-09-01,west
36488,4765.2300000000005,2021-09-01,north
36489,4995.0,2021-09-01,south
36490,4825.17,2021-09-01,east
36491,4805.1900000000005,2021-09-01,west
36492,1207.5,2021-09-01,north
36493,1175.0,2021-09-01,south
36494,1030.0,2021-09-01,east
36495,1195.0,2021-09-01,west
36496,1464.0,2021-09-01,north
36497,1200.0,2021-09-01,south
36498,1455.0,2021-09-01,east
36499,1203.0,2021-09-01,west
36500,563.75,2021-09-01,north
36501,606.25,2021-09-01,south
36502,530.0,2021-09-01,east
36503,613.75,2021-09-01,west
36504,2230.53,2021-09-01,north
36505,2145.7000000000003,2021-09-01,south
36506,2485.02,2021-09-01,east
36507,2290.4100000000003,2021-09-01,west
36508,949.23,2021-09-01,north
36509,981.07,2021-09-01,south
36510,889.53,2021-09-01,east
36511,877.59,2021-09-01,west
36512,2080.0,2021-09-02,north
36513,2415.0,2021-09-02,south
36514,2085.0,2021-09-02,east
36515,2400.0,2021-09-02,west
36516,4525.47,2021-09-02,north
36517,4115.88,2021-09-02,south
36518,4695.3,2021-09-02,east
36519,4915.08,2021-09-02,west
36520,1222.5,2021-09-02,north
36521,1167.5,2021-09-02,south
36522,1232.5,2021-09-02,east
36523,1142.5,2021-09-02,west
36524,1290.0,2021-09-02,north
36525,1236.0,2021-09-02,south
36526,1269.0,2021-09-02,east
36527,1488.0,2021-09-02,west
36528,521.25,2021-09-02,north
36529,622.5,2021-09-02,south
36530,561.25,2021-09-02,east
36531,617.5,2021-09-02,west
36532,2010.97,2021-09-02,north
36533,2450.09,2021-09-02,south
36534,2275.44,2021-09-02,east
36535,2300.39,2021-09-02,west
36536,921.37,2021-09-02,north
36537,827.84,2021-09-02,south
36538,853.71,2021-09-02,east
36539,979.08,2021-09-02,west
36540,2255.0,2021-09-03,north
36541,2245.0,2021-09-03,south
36542,2020.0,2021-09-03,east
36543,2270.0,2021-09-03,west
36544,4005.9900000000002,2021-09-03,north
36545,4145.85,2021-09-03,south
36546,4595.400000000001,2021-09-03,east
36547,4145.85,2021-09-03,west
36548,1097.5,2021-09-03,north
36549,1105.0,2021-09-03,south
36550,1187.5,2021-09-03,east
36551,1177.5,2021-09-03,west
36552,1341.0,2021-09-03,north
36553,1467.0,2021-09-03,south
36554,1269.0,2021-09-03,east
36555,1314.0,2021-09-03,west
36556,613.75,2021-09-03,north
